Animal	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C13.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C14.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C15.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C16.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C17.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C18.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C19.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C20.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C21.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C22.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C23.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M019C24.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C01.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C02.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C03.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C04.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C05.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C06.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C07.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C08.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C09.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C10.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C11.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C12.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C13.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C14.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C15.txt	R58H05QF2-A_x_QUASdTRPA1-7_5xiso_MH421_442R2M024C16.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C01.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C02.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C03.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C04.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C05.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C06.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C07.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C08.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C09.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C10.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C11.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C12.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C13.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C14.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C15.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M020C16.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C17.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C18.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C19.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C20.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C21.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C22.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C23.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C24.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C25.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C26.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C27.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C28.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C29.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C30.txt	iso31_x_QUASdTRPA1-7_5xiso_MH421_442R2M040C31.txt
3.572916667	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.573611111	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.574305556	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	0	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.575	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	0	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.575694444	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	0	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.576388889	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	0	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.577083333	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	0	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.577777778	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	0	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.578472222	1	1	1	1	1	1	0	1	1	0	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.579166667	1	1	1	1	1	1	1	1	1	0	1	1		0	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.579861111	1	1	1	1	1	1	1	1	1	1	1	1		0	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.580555556	1	1	1	1	1	1	1	1	1	1	1	1		0	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.58125	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.581944444	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.582638889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.583333333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.584027778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.584722222	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.585416667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.586111111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.586805556	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.5875	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.588194444	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.588888889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	0	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.589583333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	0	1	1	0	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.590277778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	0	1	1	0	1	1	1	1		1	1			1	1	0	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.590972222	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	0	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.591666667	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	0	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.592361111	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	0	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.593055556	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.59375	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.594444444	1	1	1	1	1	0	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.595138889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	0	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.595833333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.596527778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.597222222	1	1	1	1	0	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.597916667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3.598611111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3.599305556	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
3.6	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.600694444	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.601388889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.602083333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.602777778	1	1	1	0	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.603472222	1	1	1	0	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	0	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.604166667	1	1	1	0	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	0	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.604861111	1	1	1	0	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	0	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.605555556	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	0	1	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.60625	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	0	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.606944444	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.607638889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.608333333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.609027778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.609722222	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.610416667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.611111111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.611805556	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.6125	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.613194444	1	1	1	1	1	1	1	1	1	1	1	1		0	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.613888889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.614583333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.615277778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.615972222	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.616666667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.617361111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.618055556	1	1	0	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.61875	1	1	0	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.619444444	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	0	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.620138889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	0	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.620833333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	0	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.621527778	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	0	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.622222222	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.622916667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	0	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.623611111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	0	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.624305556	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	0	1	1	1	0	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.625	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	0	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.625694444	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	0	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.626388889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	0	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.627083333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	0	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	0	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.627777778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	0	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.628472222	1	1	1	1	1	1	1	1	1	0	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.629166667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	0	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.629861111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.630555556	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	0	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.63125	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	0	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.631944444	1	1	1	1	1	1	1	1	1	1	1	1		0	1	1	0	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.632638889	1	1	1	1	1	1	1	1	1	0	1	1		0	1	1	0	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.633333333	1	1	1	1	1	1	1	1	1	0	1	1		0	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.634027778	1	1	1	0	1	1	1	1	1	0	1	1		0	1	1	1	1	1	1	1	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.634722222	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.635416667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.636111111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1		1	1			1	1	0	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.636805556	1	1	1	1	1	1	0	1	1	1	1	1		1	1	1	0	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.6375	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	0	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.638194444	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	0	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
3.638888889	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.639583333	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.640277778	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.640972222	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.641666667	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	1	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
3.642361111	1	1	1	1	1	1	1	1	1	1	1	1		1	1	1	1	1	1	1	0	1	1	1		1	1			1	1	1	1	1	1	0	1	1	1	1	1	0	1		1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
